"id","biz_provider_id","biz_name","biz_info","e_address","e_city","e_state","e_postal","e_zip_full","e_country","loc_county","loc_area_code","loc_FIPS","loc_MSA","loc_PMSA","loc_TZ","loc_DST","loc_LAT_centroid","loc_LAT_poly","loc_LONG_centroid","loc_LONG_poly","biz_phone","web_url","web_meta_title","web_meta_desc","web_meta_keys","biz_owner","f_emergency","biz_bedcount"
"4594","370080","SHARE MEMORIAL HOSPITAL","Acute Care Hospitals","800 Share Dr","Alva","OK","73717","73717-3618","USA","Woods","580","40151","","","CST","Y","36.8367","36.787026","-98.8022","-98.670214","(580) 327-2800","","","","","Government - Local","true","37"
"4595","370022","JACKSON COUNTY MEMORIAL HOSPITAL","Acute Care Hospitals","1200 E Pecan St","Altus","OK","73521","73521-6141","USA","Jackson","580","40065","","","CST","Y","34.6829","34.634854","-99.3441","-99.319621","(580) 482-4781","http://www.jcmh.com","","","","Government - Hospital District or Authority","true","101"
"4596","39001F","JAMES E. VAN ZANDT VA MEDICAL CENTER (ALTOONA)","ACUTE CARE - VETERANS ADMINISTRATION","2907 Pleasant Valley Blvd","Altoona","PA","16602","16602-4305","USA","Blair","814","42013","0280","","EST","Y","40.5122","40.488428","-78.3697","-78.398615","(814) 943-8164","","","","","Government Federal","true",""
"4597","390073","ALTOONA REGIONAL HEALTH SYSTEM","Acute Care Hospitals","620 Howard Ave","Altoona","PA","16601","16601-4804","USA","Blair","814","42013","0280","","EST","Y","40.5542","40.521245","-78.4349","-78.398330","(814) 889-2011","http://www.altoonahospital.org","","","","Voluntary non-profit - Other","true","189"
"4598","140002","ALTON MEMORIAL HOSPITAL","Acute Care Hospitals","1 Memorial Dr","Alton","IL","62002","62002-6722","USA","Madison","618","17119","7040","","CST","Y","38.9395","38.900220","-90.1236","-90.156882","(618) 463-7300","http://www.bjc.org","","","","Voluntary non-profit - Private","true","202"
"4599","140052","SAINT ANTHONY'S HEALTH CENTER","Acute Care Hospitals","St Anthony Dr","Godfrey","IL","62002","","USA","Madison","618","17119","7040","","CST","Y","38.9395","38.9522504","-90.1236","-90.1725841","(618) 465-2571","http://www.sahc.org","","","","Voluntary non-profit - Church","true","296"
"4600","451378","BIG BEND REGIONAL MEDICAL CENTER","Critical Access Hospitals","2600 TX-118","Alpine","TX","79830","79830-2002","USA","Brewster","432","48043","","","CST","Y","29.8095","30.382895","-103.5495","-103.671397","(432) 837-3447","","","","","Voluntary non-profit - Private","true",""
"4601","230036","ALPENA REGIONAL MEDICAL CENTER","Acute Care Hospitals","1501 W Chisholm St","Alpena","MI","49707","49707-1401","USA","Alpena","989","26007","","","EST","Y","45.1042","45.076526","-83.4937","-83.450094","(989) 356-7390","http://www.agh.org","","","","Proprietary","true","124"
"4602","111327","BACON COUNTY HOSPITAL","Critical Access Hospitals","302 S Wayne St","Alma","GA","31510","","USA","Bacon","912","13005","","","EST","Y","31.5537","31.54045","-82.4528","-82.459645","(912) 632-8961","","","","","Voluntary non-profit - Other","true",""
"4603","230030","GRATIOT MEDICAL CENTER","Acute Care Hospitals","300 E Warwick Dr","Alma","MI","48801","","USA","Gratiot","989","26057","","","EST","Y","43.3819","43.391676","-84.6786","-84.661938","(989) 463-1101","","","","","Voluntary non-profit - Private","true","127"
"4604","281300","HARLAN COUNTY HEALTH SYSTEM","Critical Access Hospitals","717 Brown St","Alma","NE","68920","68920-2132","USA","Harlan","308","31083","","","CST","Y","40.1838","40.105114","-99.3522","-99.364606","(308) 928-2151","","","","","Voluntary non-profit - Other","true",""
"4605","281360","BOX BUTTE GENERAL HOSPITAL","Critical Access Hospitals","2101 Box Butte Ave","Alliance","NE","69301","69301-4445","USA","Box Butte","308","31013","","","MST","Y","42.1783","42.115683","-103.1409","-102.871355","(308) 762-6660","","","","","Government - Local","true",""
"4606","360131","ALLIANCE COMMUNITY HOSPITAL","Acute Care Hospitals","200 E State St","Alliance","OH","44601","44601-4936","USA","Stark","330","39151","1320","","EST","Y","40.9181","40.901786","-81.1273","-81.102319","(330) 596-7201","http://www.achosp.org","","","","Voluntary non-profit - Other","true","206"
"4607","390133","LEHIGH VALLEY HOSPITAL","Acute Care Hospitals","PO BOX 689","Allentown","PA","18105","","USA","Lehigh","610","42077","0240","","EST","Y","40.6059","40.6","-75.4656","-75.47","(610) 402-2273","http://www.lvh.com","","","","Voluntary non-profit - Other","true","543"
"4608","390197","SACRED HEART HOSPITAL","Acute Care Hospitals","421 W Chew St","Allentown","PA","18102","18102-3406","USA","Lehigh","610","42077","0240","","EST","Y","40.6071","40.608018","-75.4764","-75.468470","(610) 776-4900","","","","","Voluntary non-profit - Private","true",""
"4609","390318","WESTFIELD HOSPITAL","Acute Care Hospitals","4815 W Tilghman St","Allentown","PA","18104","18104-9374","USA","Lehigh","610","42077","0240","","EST","Y","40.6076","40.589827","-75.5425","-75.562848","(610) 973-8400","","","","","Proprietary","true",""
"4610","390321","SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH","Acute Care Hospitals","1503 N Cedar Crest Blvd","Allentown","PA","18104","18104-2302","USA","Lehigh","610","42077","0240","","EST","Y","40.6076","40.612355","-75.5425","-75.532610","(610) 871-9110","","","","","Proprietary","true",""
"4611","450840","TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN","Acute Care Hospitals","1105 Central Expy N","Allen","TX","75013","75013-6101","USA","Collin","972","48085","","1920","CST","Y","33.1042","33.115873","-96.6726","-96.671303","(972) 747-6197","","","","","Government - Federal","true",""
"4612","231328","ALLEGAN GENERAL HOSPITAL","Critical Access Hospitals","555 Linn St","Allegan","MI","49010","49010-1524","USA","Allegan","269","26005","3000","","EST","Y","42.5755","42.519901","-85.8473","-85.856953","(269) 686-4101","","","","","Voluntary non-profit - Other","true",""
"4613","450828","CHRISTUS SPOHN HOSPITAL ALICE","Acute Care Hospitals","2500 E Main St","Alice","TX","78332","78332-4169","USA","Jim Wells","361","48249","","","CST","Y","27.6821","27.764573","-98.1034","-98.044805","(361) 661-8000","http://www.spohnhealth.org","","","","Proprietary","true","49"
"4614","050281","ALHAMBRA HOSPITAL MEDICAL CENTER","Acute Care Hospitals","100 S Raymond Ave","Alhambra","CA","91801","91801-3166","USA","Los Angeles","626","06037","","4480","PST","Y","34.0905","34.089722","-118.1279","-118.144867","(626) 570-1606","","","","","Proprietary","true","144"
"4615","161353","KOSSUTH REGIONAL HEALTH CENTER","Critical Access Hospitals","1515 S Phillips St","Algona","IA","50511","50511-3649","USA","Kossuth","515","19109","","","CST","Y","43.0606","42.983443","-94.2359","-94.227440","(515) 295-2451","","","","","Government - Local","true",""
"4616","331309","RIVER HOSPITAL, INC","Critical Access Hospitals","4 Fuller St","Alexandria Bay","NY","13607","13607-1316","USA","Jefferson","315","36045","","","EST","Y","44.3057","44.337287","-75.9374","-75.920076","(315) 482-2511","","","","","Voluntary non-profit - Private","true",""
"4617","190019","CHRISTUS ST FRANCES CABRINI HOSPITAL","Acute Care Hospitals","3330 Masonic Dr","Alexandria","LA","71301","71301-3841","USA","Rapides","318","22079","0220","","CST","Y","31.2655","31.282899","-92.4705","-92.460575","(318) 448-6700","","","","","Voluntary non-profit - Church","true","242"
"4618","190026","RAPIDES REGIONAL MEDICAL CENTER","Acute Care Hospitals","211 4th St","Alexandria","LA","71301","71301-8421","USA","Rapides","318","22079","0220","","CST","Y","31.2655","31.314378","-92.4705","-92.449690","(318) 473-3150","http://www.rapidesregional.com","","","","Voluntary non-profit - Other","true","359"
"4619","240030","DOUGLAS COUNTY HOSPITAL","Acute Care Hospitals","111 17th Ave E","Alexandria","MN","56308","56308-3703","USA","Douglas","320","27041","","","CST","Y","45.8551","45.872742","-95.4333","-95.377614","(320) 762-1511","http://www.dchospital.com","","","","Government - Local","true","99"
"4620","490040","INOVA ALEXANDRIA HOSPITAL","Acute Care Hospitals","4320 Seminary Rd","Alexandria","VA","22304","22304-1535","USA","Alexandria City","703","51510","","8840","EST","Y","38.8134","38.824052","-77.1153","-77.104601","(703) 504-3000","http://www.inova.com","","","","Voluntary non-profit - Private","true","327"
"4621","490122","INOVA MOUNT VERNON HOSPITAL","Acute Care Hospitals","2501 Parkers Ln","Alexandria","VA","22306","","USA","Fairfax","703","51059","","8840","EST","Y","38.7569","38.740790","-77.0910","-77.075412","(703) 664-7000","http://www.inova.org","","","","Voluntary non-profit - Other","true","229"
"4622","010065","RUSSELL HOSPITAL","Acute Care Hospitals","3316 Highway 280","Alexander City","AL","35010","35010-3369","USA","Tallapoosa","256","01123","","","CST","Y","32.9346","32.931202","-85.9597","-85.968813","(256) 329-7100","http://www.russellmedcenter.com","","","","Voluntary non-profit - Private","true","81"
"4623","141304","MERCER COUNTY HOSPITAL","Critical Access Hospitals","409 NW 9th Ave","Aledo","IL","61231","61231-1258","USA","Mercer","309","17131","","","CST","Y","41.1928","41.205363","-90.7165","-90.758553","(309) 582-5301","","","","","Voluntary non-profit - Other","true",""
"4624","320001","UNIVERSITY OF NEW MEXICO HOSPITAL","Acute Care Hospitals","2211 Lomas Blvd NE","Albuquerque","NM","87106","87106-2719","USA","Bernalillo","505","35001","0200","","MST","Y","35.0525","35.087673","-106.6160","-106.617917","(505) 272-2111","http://www.hsc.unm.edu","","","","Government - Hospital District or Authority","true","261"
"4625","320009","LOVELACE MEDICAL CENTER","Acute Care Hospitals","601 Dr Martin Luther King Jr Ave NE","Albuquerque","NM","87102","87102-3619","USA","Bernalillo","505","35001","0200","","MST","Y","35.0815","35.085747","-106.6469","-106.640385","(505) 727-8000","","","","","Voluntary non-profit - Private","true","141"
"4626","320017","LOVELACE WOMEN'S HOSPITAL","Acute Care Hospitals","4701 Montgomery Blvd NE","Albuquerque","NM","87109","87109-1219","USA","Bernalillo","505","35001","0200","","MST","Y","35.1531","35.131127","-106.5756","-106.590928","(505) 727-7805","","","","","Government - State","true","84"
"4627","320021","PRESBYTERIAN HOSPITAL","Acute Care Hospitals","1100 Central Ave SE","Albuquerque","NM","87106","87106-4930","USA","Bernalillo","505","35001","0200","","MST","Y","35.0525","35.082294","-106.6160","-106.634829","(505) 724-7281","http://www.phs.org","","","","Government - Hospital District or Authority","true","392"
"4628","320074","LOVELACE WESTSIDE HOSPITAL","Acute Care Hospitals","10501 Golf Course Rd NW","Albuquerque","NM","87114","87114-5019","USA","Bernalillo","505","35001","0200","","MST","Y","35.1989","35.206276","-106.7032","-106.675470","(505) 727-2001","","","","","Government - Federal","true","46"
"4629","320083","HEART HOSPITAL OF NEW MEXICO","Acute Care Hospitals","504 Elm St NE","Albuquerque","NM","87102","87102-2512","USA","Bernalillo","505","35001","0200","","MST","Y","35.0815","35.086869","-106.6469","-106.637644","(505) 724-2000","","","","","Proprietary","true",""
"4630","281334","BOONE COUNTY HEALTH CENTER","Critical Access Hospitals","723 W Fairview St","Albion","NE","68620","68620-1725","USA","Boone","402","31011","","","CST","Y","41.7470","41.683433","-98.0152","-98.005481","(402) 395-2191","","","","","Government - Local","true",""
"4631","161342","MONROE COUNTY HOSPITAL","Critical Access Hospitals","6580 165th St","Albia","IA","52531","52531-8793","USA","Monroe","641","19135","","","CST","Y","41.0299","41.044598","-92.7795","-92.797097","(641) 932-2134","","","","","Voluntary non-profit - Other","true",""
"4632","240043","NAEVE HOSPITAL","Acute Care Hospitals","404 W Fountain St","Albert Lea","MN","56007","56007-2437","USA","Freeborn","507","27047","","","CST","Y","43.6930","43.651680","-93.3789","-93.372657","(507) 373-2384","","","","","Voluntary non-profit - Private","true","129"
"4633","340119","STANLY REGIONAL MEDICAL CENTER","Acute Care Hospitals","301 Yadkin St","Albemarle","NC","28001","28001-3441","USA","Stanly","704","37167","","","EST","Y","35.3503","35.362666","-80.2174","-80.194184","(704) 984-4000","http://www.stanly.org","","","","Voluntary non-profit - Private","true","119"
"4634","110007","PHOEBE PUTNEY MEMORIAL HOSPITAL","Acute Care Hospitals","417 W 3rd Ave","Albany","GA","31701","31701-1943","USA","Dougherty","229","13095","0120","","EST","Y","31.5622","31.590359","-84.1659","-84.155081","(229) 312-4053","http://www.phoebeputney.com","","","","Government - Hospital District or Authority","true","411"
"4635","110163","PALMYRA MEDICAL CENTERS","Acute Care Hospitals","2000 Palmyra Rd, #1908","Albany","GA","31701","31701-1528","USA","Dougherty","229","13095","0120","","EST","Y","31.5622","31.605062","-84.1659","-84.170626","(229) 434-2000","http://www.palmyramedicalcenters.com","","","","Proprietary","true","163"
"4636","180106","CLINTON COUNTY HOSPITAL, INC","Acute Care Hospitals","723 Burkesville Rd","Albany","KY","42602","42602-1654","USA","Clinton","606","21053","","","CST","Y","36.6815","36.698261","-85.1287","-85.146489","(606) 387-6421","","","","","Proprietary","true","42"
"4637","241331","ALBANY AREA HOSPITAL","Critical Access Hospitals","300 3rd Ave","Albany","MN","56307","56307-9363","USA","Stearns","320","27145","6980","","CST","Y","45.6252","45.639648","-94.5857","-94.566335","(320) 845-2121","","","","","Voluntary non-profit - Church","true",""
"4638","261328","NORTHWEST MEDICAL CENTER","Critical Access Hospitals","705 N College St","Albany","MO","64402","64402-1433","USA","Gentry","660","29075","","","CST","Y","40.2703","40.252452","-94.3210","-94.325421","(660) 726-3941","","","","","Voluntary non-profit - Other","true",""
"4639","330003","ALBANY MEMORIAL HOSPITAL","Acute Care Hospitals","600 Northern Blvd","Albany","NY","12204","12204-1004","USA","Albany","518","36001","0160","","EST","Y","42.6862","42.673584","-73.7309","-73.750073","(518) 471-3221","http://www.nehealth.com","","","","Voluntary non-profit - Private","true","112"
"4640","330013","ALBANY MEDICAL CENTER HOSPITAL","Acute Care Hospitals","43 New Scotland Ave","Albany","NY","12208","12208-3412","USA","Albany","518","36001","0160","","EST","Y","42.6512","42.653258","-73.8071","-73.773993","(518) 262-3125","","","","","Voluntary non-profit - Private","true",""
"4641","330057","ST PETER'S HOSPITAL","Acute Care Hospitals","315 S Manning Blvd","Albany","NY","12208","12208-1707","USA","Albany","518","36001","0160","","EST","Y","42.6512","42.656508","-73.8071","-73.804600","(518) 525-1550","","","","","Voluntary non-profit - Church","true","442"
"4642","330189","ALBANY MEDICAL CENTER / SOUTH CLINICAL CAMPUS","Acute Care Hospitals","25 Hackett Blvd","Albany","NY","12208","12208-3420","USA","Albany","518","36001","0160","","EST","Y","42.6512","42.645400","-73.8071","-73.778803","(518) 242-1461","","","","","Voluntary non-profit - Private","true",""
"4643","380022","SAMARITAN ALBANY GENERAL HOSPITAL","Acute Care Hospitals","1046 6th Ave SW","Albany","OR","97321","97321-1916","USA","Linn","541","41043","","","PST","Y","44.6313","44.631987","-123.0676","-123.116234","(541) 812-4000","","","","","Voluntary non-profit - Church","true","71"
"4644","060008","SAN LUIS VALLEY REGIONAL MEDICAL CENTER","Acute Care Hospitals","106 Blanca Ave","Alamosa","CO","81101","81101-2340","USA","Alamosa","719","08003","","","MST","Y","37.4690","37.471973","-105.8365","-105.883454","(719) 589-2511","http://www.slvrmc.org","","","","Voluntary non-profit - Private","true","0"
"4645","320004","GERALD CHAMPION REGIONAL MEDICAL CENTE","Acute Care Hospitals","2669 N Scenic Dr","Alamogordo","NM","88310","88310-8700","USA","Otero","575","35035","","","MST","Y","32.7929","32.927481","-106.1610","-105.934732","(575) 439-6100","","","","","Voluntary non-profit - Other","true","73"
"4646","050211","ALAMEDA HOSPITAL","Acute Care Hospitals","2070 Clinton Ave","Alameda","CA","94501","94501-4399","USA","Alameda","510","06001","","5775","PST","Y","37.7748","37.763253","-122.2765","-122.253956","(510) 522-3700","http://www.alamedahospital.org","","","","Voluntary non-profit - Private","true","118"
"4647","010016","SHELBY BAPTIST MEDICAL CENTER","Acute Care Hospitals","1000 1st St N","Alabaster","AL","35007","35007-8703","USA","Shelby","205","01117","1000","","CST","Y","33.2261","33.254370","-86.7662","-86.813960","(205) 620-8100","http://www.bhsala.com","","","","Voluntary non-profit - Church","true","228"
"4648","360020","SUMMA HEALTH SYSTEMS HOSPITALS","Acute Care Hospitals","525 E Market St","Akron","OH","44304","44304-1619","USA","Summit","330","39153","","0080","EST","Y","41.0849","41.078836","-81.5100","-81.500882","(330) 375-3000","http://www.summahealth.org","","","","Voluntary non-profit - Other","true","625"
"4649","360027","AKRON GENERAL MEDICAL CENTER","Acute Care Hospitals","400 Wabash Ave","Akron","OH","44307","44307-2433","USA","Summit","330","39153","","0080","EST","Y","41.0707","41.077689","-81.5458","-81.532035","(330) 344-6000","http://www.agmc.org","","","","Voluntary non-profit - Private","true","462"
"4650","360351","CRYSTAL CLINIC ORTHOPAEDIC CENTER","Acute Care Hospitals","444 N Main St","Akron","OH","44310","44310-3110","USA","Summit","330","39153","","0080","EST","Y","41.1073","41.096811","-81.4965","-81.512309","(330) 668-4040","","","","","Proprietary","true",""
"4651","241305","RIVERWOOD HEALTHCARE CENTER","Critical Access Hospitals","200 Bunker Hill Dr","Aitkin","MN","56431","56431-1865","USA","Aitkin","218","27001","","","CST","Y","46.4723","46.526165","-93.5206","-93.696919","(218) 927-5501","","","","","Voluntary non-profit - Private","true",""
"4652","281325","BROWN COUNTY HOSPITAL","Critical Access Hospitals","945 E Zero St","Ainsworth","NE","69210","69210-1556","USA","Brown","402","31017","","","CST","Y","42.3829","42.544798","-99.8743","-99.850546","(402) 387-2800","","","","","Government - Local","true",""
"4653","420082","AIKEN REGIONAL MEDICAL CENTER","Acute Care Hospitals","302 University Pky","Aiken","SC","29801","29801-6302","USA","Aiken","803","45003","0600","","EST","Y","33.6484","33.569777","-81.6820","-81.764941","(803) 641-5900","","","","","Proprietary","true","225"
"4654","120026","PALI MOMI MEDICAL CENTER","Acute Care Hospitals","98-1079 Moanalua Rd","Aiea","HI","96701","","USA","Honolulu","808","15003","3320","","PST-2","N","21.3980","21.384112","-157.8981","-157.937876","(808) 486-6000","","","","","Proprietary","true","75"
"4655","400018","MENNONITE GENERAL HOSPITAL INC","Acute Care Hospitals","CALLE JOSE C VASQUEZ BO. CAONILLAS","AIBONITO","PR","00705","","USA","Aibonito","787","72009","","","EST+1","N","18.1439","","-66.2725","","(787) 535-1001","","","","","Voluntary non-profit - Other","true","131"
"4656","340099","ROANOKE CHOWAN HOSPITAL","Acute Care Hospitals","500 Academy St N","Ahoskie","NC","27910","27910-2972","USA","Hertford","252","37091","","","EST","Y","36.3091","36.291584","-77.0137","-76.987885","(252) 209-3000","http://www.rch.uhseast.com","","","","Voluntary non-profit - Private","true","118"
"4657","400079","HOSP COMUNITARIO BUEN SAMARITANO","Acute Care Hospitals","CARR.2 KM.1.4 AVE. SEVERIANO CUEVAS #18","AGUADILLA","PR","00603","","USA","Aguadilla","787","72005","0060","","EST+1","N","18.4409","","-67.1508","","(787) 658-0000","","","","","Voluntary non-profit - Other","true","110"
"4658","531313","STAR VALLEY MEDICAL CENTER","Critical Access Hospitals","901 Adams St","Afton","WY","83110","","USA","Lincoln","307","56023","","","MST","Y","42.6962","42.7189612","-110.9188","-110.9309724","(307) 885-5800","","","","","Government - Hospital District or Authority","true",""
"4659","230005","EMMA L BIXBY MEDICAL CENTER","Acute Care Hospitals","818 Riverside Ave","Adrian","MI","49221","49221-1446","USA","Lenawee","517","26091","","0440","EST","Y","41.9076","41.912760","-84.0644","-84.049609","(517) 265-0900","http://www.lhanet.org","","","","Voluntary non-profit - Other","true","89"
"4660","110101","MEMORIAL HOSPITAL OF ADEL INC","Acute Care Hospitals","706 N Parrish Ave","Adel","GA","31620","31620-1511","USA","Cook","229","13075","","","EST","Y","31.1098","31.143332","-83.4228","-83.424425","(229) 896-8077","","","","","Proprietary","true","155"
"4661","241313","BRIDGES MEDICAL SERVICES","Critical Access Hospitals","201 9th St E","Ada","MN","56510","","USA","Norman","218","27107","","","CST","Y","47.3701","47.299044","-96.4867","-96.500401","(218) 784-5000","","","","","Voluntary non-profit - Private","true",""
"4662","370020","VALLEY VIEW REGIONAL HOSPITAL","Acute Care Hospitals","430 N Monte Vista St","Ada","OK","74820","74820-4610","USA","Pontotoc","580","40123","","","CST","Y","34.7965","34.778334","-96.7902","-96.634621","(580) 421-6074","","","","","Voluntary non-profit - Private","true","153"
"4663","370180","CHICKASAW NATION MEDICAL CENTER","Acute Care Hospitals","1921 Stonecipher Blvd","Ada","OK","74820","74820-3439","USA","Pontotoc","580","40123","","","CST","Y","34.7965","34.735400","-96.7902","-96.650847","(580) 436-3980","","","","","Government - Local","true","38"
"4664","390231","ABINGTON MEMORIAL HOSPITAL","Acute Care Hospitals","1200 Old York Rd","Abington","PA","19001","19001-3720","USA","Montgomery","215","42091","","6160","EST","Y","40.1251","40.118979","-75.1282","-75.119280","(215) 481-2000","http://www.amh.org","","","","Voluntary non-profit - Private","true","424"
"4665","490053","JOHNSTON MEMORIAL HOSPITAL","Acute Care Hospitals","351 Court St NE","Abingdon","VA","24210","24210-2921","USA","Washington","276","51191","3660","","EST","Y","36.7393","36.716110","-82.0092","-81.971597","(276) 676-7000","http://www.jmh.org","","","","Voluntary non-profit - Private","true","135"
"4666","171381","MEMORIAL HOSPITAL","Critical Access Hospitals","511 NE 10th St","Abilene","KS","67410","67410-2153","USA","Dickinson","785","20041","","","CST","Y","39.0421","38.925086","-97.1702","-97.206274","(620) 263-6610","","","","","Government - Hospital District or Authority","true",""
"4667","450229","HENDRICK MEDICAL CENTER","Acute Care Hospitals","1900 Pine St","Abilene","TX","79601","","USA","Taylor","325","48441","0040","","CST","Y","32.4816","32.471394","-99.6841","-99.731252","(325) 670-2000","http://www.ehendrick.org","","","","Voluntary non-profit - Church","true","391"
"4668","450558","ABILENE REGIONAL MEDICAL CENTER","Acute Care Hospitals","6250 Us Highway 83","Abilene","TX","79606","79606-5215","USA","Taylor","325","48441","0040","","CST","Y","32.3615","32.368408","-99.8074","-99.742750","(325) 428-1000","http://www.abilene.com/armc","","","","Proprietary","true","187"
"4669","430014","AVERA ST LUKES","Acute Care Hospitals","305 S State St","Aberdeen","SD","57401","57401-4527","USA","Brown","605","46013","","","CST","Y","45.4755","45.461956","-98.5387","-98.479184","(605) 622-5000","http://www.averastlukes.org","","","","Voluntary non-profit - Other","true","207"
"4670","430092","DAKOTA PLAINS SURGICAL CENTER LLP","Acute Care Hospitals","701 8th Ave NW","Aberdeen","SD","57401","57401-1850","USA","Brown","605","46013","","","CST","Y","45.4755","45.473758","-98.5387","-98.498564","(605) 225-3300","","","","","Proprietary","true",""
"4671","500031","GRAYS HARBOR COMMUNITY HOSPITAL","Acute Care Hospitals","915 Anderson Dr","Aberdeen","WA","98520","98520-1006","USA","Grays Harbor","360","53027","","","PST","Y","47.1445","46.979284","-123.7718","-123.846490","(360) 532-8330","","","","","Voluntary non-profit - Private","true","172"
"4672","190034","ABBEVILLE GENERAL HOSPITAL","Acute Care Hospitals","118 N Hospital Dr","Abbeville","LA","70510","70510-4039","USA","Vermilion","337","22113","","","CST","Y","29.8955","29.972204","-92.2080","-92.106844","(337) 898-6501","","","","","Government - Hospital District or Authority","true","60"
"4673","421301","ABBEVILLE AREA MEDICAL CENTER","Critical Access Hospitals","420 Thomson Cir","Abbeville","SC","29620","29620-5656","USA","Abbeville","864","45001","","","EST","Y","34.1653","34.160624","-82.3751","-82.382409","(864) 366-5011","","","","","Voluntary non-profit - Private","true",""
"4676","777777","Bradford Health Services","","1189 Allbritton Rd","Warrior","AL","35180","35180-2663","USA","Jefferson","205","01073","1000","","CST","Y","33.8170","33.824442","-86.8457","-86.871278","(205) 647-1945","http://www.bradfordhealthservices.com","","","","","","96"
"4677","777777","Bradford Health Services","","1600 Browns Ferry Rd","Madison","AL","35758","35758-9601","USA","Madison","256","01089","3440","","CST","Y","34.7097","34.727783","-86.7423","-86.783871","(256) 461-7272","","","","","","","84"
"4678","777777","Bradford Health Services","","2280 Highway 35","Pelham","AL","35124","35124-2189","USA","Shelby","205","01117","1000","","CST","Y","33.3024","33.307651","-86.8026","-86.783253","(205) 664-3480","http://www.bradfordhealth.com","","","","","","56"
"4681","014007","Bryce Hospital","","200 University Blvd","Tuscaloosa","AL","35401","35401-1250","USA","Tuscaloosa","205","01125","8600","","CST","Y","33.1664","33.208095","-87.6118","-87.537433","(205) 759-0799","","","","","","","820"
"4683","010125","Carraway Burdick West Med Ctr","","Alabama 195","Haleyville","AL","35565","35565-9536","USA","Winston","205","01133","","","CST","Y","34.2053","34.2573374","-87.5643","-87.5589139","(205) 486-5213","http://www.carraway.com","","","","","","99"
"4684","010064","Carraway Methodist Med Center","","1600 Carraway Blvd","Birmingham","AL","35234","35234-1913","USA","Jefferson","205","01073","1000","","CST","Y","33.5402","33.536954","-86.8021","-86.810208","(205) 502-6000","http://www.carraway.org","","","","","","363"
"4686","013300","Children's Hospital Of Alabama","","1600 7th Ave S","Birmingham","AL","35233","35233-1711","USA","Jefferson","205","01073","1000","","CST","Y","33.5089","33.503578","-86.8014","-86.804960","(205) 939-9100","http://www.chsys.org","","","","","","219"
"4690","010008","Crenshaw Baptist Hospital","","101 Baptist Ln","Luverne","AL","36049","36049-7317","USA","Crenshaw","334","01041","","","CST","Y","31.6954","31.6934842","-86.2748","-86.2654626","(334) 335-3374","","","","","","","52"
"4692","010021","Dale Medical Center","","100 Hospital Ave","Ozark","AL","36360","36360-2018","USA","Dale","334","01045","2180","","CST","Y","31.4580","31.452006","-85.6379","-85.630976","(334) 774-2601","","","","","","","62"
"4695","010066","Florala Memorial Hospital","","515 E 5th Ave","Florala","AL","36442","36442-3209","USA","Covington","334","01039","","","CST","Y","31.0519","30.995441","-86.3486","-86.335082","(334) 858-3287","","","","","","","23"
"4697","010091","Grove Hill Memorial Hospital","","295 S Jackson St","Grove Hill","AL","36451","36451-3231","USA","Clarke","251","01025","","","CST","Y","31.6351","31.694229","-87.7373","-87.777063","(334) 275-3191","","","","","","","35"
"4699","013025","Healthsouth Lakeshore Hospital","","3800 Ridgeway Dr","Birmingham","AL","35209","35209-5506","USA","Jefferson","205","01073","1000","","CST","Y","33.4650","33.468516","-86.8113","-86.784363","(205) 868-2000","","","","","","","100"
"4700","010068","Healthsouth Metro West Hosp","","701 Richard M Scrushy Pkwy","Fairfield","AL","35064","35064-2660","USA","Jefferson","205","01073","1000","","CST","Y","33.4745","33.493899","-86.9193","-86.910956","(205) 783-5121","","","","","","","150"
"4701","013028","Healthsouth Rehab Hospital","","4465 Narrow Lane Rd","Montgomery","AL","36116","36116-2953","USA","Montgomery","334","01101","5240","","CST","Y","32.2358","32.319453","-86.2037","-86.281867","(334) 284-7700","","","","","","","90"
"4702","013029","Healthsouth Rehab Hospital","","107 Governors Dr SW","Huntsville","AL","35801","35801-4326","USA","Madison","256","01089","3440","","CST","Y","34.7252","34.719839","-86.5616","-86.579464","(256) 535-2300","http://www.healthsouth.com","","","","","","50"
"4703","00","Healthsouth Rehab Hospital","","1736 E Main St","Dothan","AL","36301","36301-3040","USA","Houston","334","01069","2180","","CST","Y","31.1461","31.218705","-85.4124","-85.365673","(334) 712-6333","","","","","","","35"
"4704","014000","Hill Crest Behavioral Health","","6869 5th Ave S","Birmingham","AL","35212","35212-1866","USA","Jefferson","205","01073","1000","","CST","Y","33.5424","33.548689","-86.7503","-86.730824","(205) 833-9000","","","","","","","55"
"4710","777777","Lyster U S Army Comm Hospital","","U S Army Aeromedical Center","Fort Rucker","AL","36362","36362-5333","USA","Dale","334","01045","2180","","CST","Y","31.3928","31.343401","-85.7233","-85.715143","(334) 255-7361","","","","","","","37"
"4711","010005","Marshall Medical Center South","","U S Highway 431 North","Boaz","AL","35957","35957-0999","USA","Marshall","256","01095","","","CST","Y","34.1534","","-86.1537","","(256) 593-8310","","","","","","","102"
"4714","013027","Mercy Medical","","101 Villa Dr","Daphne","AL","36526","36526-4653","USA","Baldwin","251","01003","5160","","CST","Y","30.6100","30.612757","-87.8610","-87.907589","(334) 626-2694","","","","","","","162"
